time,temperature(C),humidity,note
2022/10/08 08:10:30,"18,50","67,0",""
2022/10/08 08:20:30,"18,50","67,0",""
2022/10/08 08:30:30,"18,50","67,0",""
2022/10/08 08:40:30,"18,50","66,9",""
2022/10/08 08:50:30,"18,50","66,9",""
2022/10/08 09:00:30,"18,50","66,9",""
2022/10/08 09:10:30,"18,50","67,0",""
2022/10/08 09:20:30,"18,50","67,0",""
2022/10/08 09:30:30,"18,50","67,0",""
2022/10/08 09:40:30,"18,50","67,0",""
2022/10/08 09:50:30,"18,50","67,0",""
2022/10/08 10:00:30,"18,50","67,0",""
2022/10/08 10:10:30,"18,50","66,9",""
2022/10/08 10:20:30,"18,50","66,9",""
2022/10/08 10:30:30,"18,50","66,8",""
2022/10/08 10:40:30,"18,50","66,8",""
2022/10/08 10:50:30,"18,50","66,7",""
2022/10/08 11:00:30,"18,56","66,6",""
2022/10/08 11:10:30,"18,56","66,6",""
2022/10/08 11:20:30,"18,56","66,6",""
2022/10/08 11:30:30,"18,63","66,6",""
2022/10/08 11:40:30,"18,69","66,5",""
2022/10/08 11:50:30,"18,69","66,4",""
2022/10/08 12:00:30,"18,75","66,3",""
2022/10/08 12:10:30,"18,75","66,1",""
2022/10/08 12:20:30,"18,81","66,0",""
2022/10/08 12:30:30,"18,88","65,9",""
2022/10/08 12:40:30,"18,94","65,7",""
2022/10/08 12:50:30,"19,00","65,6",""
2022/10/08 13:00:30,"19,00","65,4",""
2022/10/08 13:10:30,"19,06","65,3",""
2022/10/08 13:20:30,"19,13","65,1",""
2022/10/08 13:30:30,"19,13","65,0",""
2022/10/08 13:40:30,"19,19","64,8",""
2022/10/08 13:50:30,"19,19","65,0",""
2022/10/08 14:00:30,"19,25","64,9",""
2022/10/08 14:10:30,"19,25","64,9",""
2022/10/08 14:20:30,"19,31","64,8",""
2022/10/08 14:30:30,"19,31","64,8",""
2022/10/08 14:40:30,"19,31","64,7",""
2022/10/08 14:50:30,"19,31","64,6",""
2022/10/08 15:00:30,"19,31","64,6",""
2022/10/08 15:10:30,"19,38","64,5",""
2022/10/08 15:20:30,"19,38","64,5",""
2022/10/08 15:30:30,"19,44","64,4",""
2022/10/08 15:40:30,"19,44","64,4",""
2022/10/08 15:50:30,"19,44","64,4",""
2022/10/08 16:00:30,"19,44","64,4",""
2022/10/08 16:10:30,"19,44","64,4",""
2022/10/08 16:20:30,"19,44","64,4",""
2022/10/08 16:30:30,"19,44","64,4",""
2022/10/08 16:40:30,"19,44","64,4",""
2022/10/08 16:50:30,"19,44","64,4",""
2022/10/08 17:00:30,"19,44","64,5",""
2022/10/08 17:10:30,"19,44","64,5",""
2022/10/08 17:20:30,"19,44","64,5",""
2022/10/08 17:30:30,"19,44","64,6",""
2022/10/08 17:40:30,"19,44","64,6",""
2022/10/08 17:50:30,"19,44","64,6",""
2022/10/08 18:00:30,"19,44","64,6",""
2022/10/08 18:10:30,"19,44","64,6",""
2022/10/08 18:20:30,"19,44","64,7",""
2022/10/08 18:30:30,"19,44","64,8",""
2022/10/08 18:40:30,"19,38","64,9",""
2022/10/08 18:50:30,"19,38","65,0",""
2022/10/08 19:00:30,"19,38","65,2",""
2022/10/08 19:10:30,"19,38","65,4",""
2022/10/08 19:20:30,"19,38","65,5",""
2022/10/08 19:30:30,"19,38","65,7",""
2022/10/08 19:40:30,"19,38","65,8",""
2022/10/08 19:50:30,"19,38","66,0",""
2022/10/08 20:00:30,"19,38","66,1",""
2022/10/08 20:10:30,"19,44","66,3",""
2022/10/08 20:20:30,"19,38","66,4",""
2022/10/08 20:30:30,"19,44","66,5",""
2022/10/08 20:40:30,"19,38","66,6",""
2022/10/08 20:50:30,"19,38","66,7",""
2022/10/08 21:00:30,"19,38","66,8",""
2022/10/08 21:10:30,"19,38","66,9",""
2022/10/08 21:20:30,"19,38","67,0",""
2022/10/08 21:30:30,"19,38","67,1",""
2022/10/08 21:40:30,"19,38","67,2",""
2022/10/08 21:50:30,"19,38","67,3",""
2022/10/08 22:00:30,"19,38","67,4",""
2022/10/08 22:10:30,"19,44","67,6",""
2022/10/08 22:20:30,"19,44","67,7",""
2022/10/08 22:30:30,"19,44","67,8",""
2022/10/08 22:40:30,"19,44","67,8",""
2022/10/08 22:50:30,"19,44","67,8",""
2022/10/08 23:00:30,"19,44","67,9",""
2022/10/08 23:10:30,"19,44","68,0",""
2022/10/08 23:20:30,"19,50","68,1",""
2022/10/08 23:30:30,"19,44","68,1",""
2022/10/08 23:40:30,"19,44","68,1",""
2022/10/08 23:50:30,"19,44","68,1",""
2022/10/09 00:00:30,"19,44","68,2",""
2022/10/09 00:10:30,"19,44","68,2",""
2022/10/09 00:20:30,"19,44","68,3",""
2022/10/09 00:30:30,"19,44","68,3",""
2022/10/09 00:40:30,"19,44","68,3",""
2022/10/09 00:50:30,"19,44","68,4",""
2022/10/09 01:00:30,"19,44","68,4",""
2022/10/09 01:10:30,"19,44","68,4",""
2022/10/09 01:20:30,"19,44","68,5",""
2022/10/09 01:30:30,"19,38","68,6",""
2022/10/09 01:40:30,"19,38","68,6",""
2022/10/09 01:50:30,"19,38","68,6",""
2022/10/09 02:00:30,"19,38","68,6",""
2022/10/09 02:10:30,"19,38","68,6",""
2022/10/09 02:20:30,"19,38","68,7",""
2022/10/09 02:30:30,"19,38","68,8",""
2022/10/09 02:40:30,"19,38","68,9",""
2022/10/09 02:50:30,"19,38","68,9",""
2022/10/09 03:00:30,"19,38","68,9",""
2022/10/09 03:10:30,"19,31","69,0",""
2022/10/09 03:20:30,"19,31","69,0",""
2022/10/09 03:30:30,"19,31","69,1",""
2022/10/09 03:40:30,"19,31","69,1",""
2022/10/09 03:50:30,"19,31","69,1",""
2022/10/09 04:00:30,"19,31","69,1",""
2022/10/09 04:10:30,"19,31","69,1",""
2022/10/09 04:20:30,"19,31","69,0",""
2022/10/09 04:30:30,"19,31","69,0",""
2022/10/09 04:40:30,"19,31","69,0",""
2022/10/09 04:50:30,"19,31","69,0",""
2022/10/09 05:00:30,"19,31","69,0",""
2022/10/09 05:10:30,"19,31","68,9",""
2022/10/09 05:20:30,"19,31","68,9",""
2022/10/09 05:30:30,"19,25","68,9",""
2022/10/09 05:40:30,"19,25","68,9",""
2022/10/09 05:50:30,"19,25","68,9",""
2022/10/09 06:00:30,"19,25","68,9",""
2022/10/09 06:10:30,"19,25","68,9",""
2022/10/09 06:20:30,"19,25","68,9",""
2022/10/09 06:30:30,"19,25","68,9",""
2022/10/09 06:40:30,"19,25","68,9",""
2022/10/09 06:50:30,"19,25","68,8",""
2022/10/09 07:00:30,"19,25","68,8",""
2022/10/09 07:10:30,"19,19","68,8",""
2022/10/09 07:20:30,"19,19","68,8",""
2022/10/09 07:30:30,"19,19","68,8",""
2022/10/09 07:40:30,"19,25","68,9",""
2022/10/09 07:50:30,"19,25","68,9",""
2022/10/09 08:00:30,"19,25","68,8",""
2022/10/09 08:10:30,"19,19","68,8",""
2022/10/09 08:20:30,"19,19","68,8",""
2022/10/09 08:30:30,"19,19","68,7",""
2022/10/09 08:40:30,"19,19","68,4",""
2022/10/09 08:50:30,"19,13","68,3",""
2022/10/09 09:00:30,"19,13","68,3",""
2022/10/09 09:10:30,"19,13","68,3",""
2022/10/09 09:20:30,"19,13","68,3",""
2022/10/09 09:30:30,"19,13","68,2",""
2022/10/09 09:40:30,"19,06","68,1",""
2022/10/09 09:50:30,"19,06","68,1",""
2022/10/09 10:00:30,"19,06","68,1",""
2022/10/09 10:10:30,"19,06","68,1",""
2022/10/09 10:20:30,"19,06","68,1",""
2022/10/09 10:30:30,"19,06","68,0",""
2022/10/09 10:40:30,"19,00","68,0",""
2022/10/09 10:50:30,"19,00","68,0",""
2022/10/09 11:00:30,"19,00","67,9",""
2022/10/09 11:10:30,"19,00","67,9",""
2022/10/09 11:20:30,"19,00","67,9",""
2022/10/09 11:30:30,"19,00","67,9",""
2022/10/09 11:40:30,"19,00","67,9",""
2022/10/09 11:50:30,"19,00","67,9",""
2022/10/09 12:00:30,"19,00","67,9",""
2022/10/09 12:10:30,"18,94","67,9",""
2022/10/09 12:20:30,"19,00","67,9",""
2022/10/09 12:30:30,"18,94","67,9",""
2022/10/09 12:40:30,"18,94","67,9",""
2022/10/09 12:50:30,"18,94","67,9",""
2022/10/09 13:00:30,"18,94","67,9",""
2022/10/09 13:10:30,"18,94","67,9",""
2022/10/09 13:20:30,"18,94","68,0",""
2022/10/09 13:30:30,"18,94","68,1",""
2022/10/09 13:40:30,"18,94","68,2",""
2022/10/09 13:50:30,"19,00","68,3",""
2022/10/09 14:00:30,"19,00","68,3",""
2022/10/09 14:10:30,"19,00","68,3",""
2022/10/09 14:20:30,"19,00","68,3",""
2022/10/09 14:30:30,"19,00","68,3",""
2022/10/09 14:40:30,"19,00","68,3",""
2022/10/09 14:50:30,"19,00","68,3",""
2022/10/09 15:00:30,"19,00","68,3",""
2022/10/09 15:10:30,"19,00","68,3",""
2022/10/09 15:20:30,"19,00","68,3",""
2022/10/09 15:30:30,"19,00","68,3",""
2022/10/09 15:40:30,"19,00","68,3",""
2022/10/09 15:50:30,"19,00","68,3",""
2022/10/09 16:00:30,"19,00","68,3",""
2022/10/09 16:10:30,"19,00","68,3",""
2022/10/09 16:20:30,"19,00","68,3",""
2022/10/09 16:30:30,"19,00","68,3",""
2022/10/09 16:40:30,"19,00","68,3",""
2022/10/09 16:50:30,"19,06","68,3",""
2022/10/09 17:00:30,"19,00","68,3",""
2022/10/09 17:10:30,"19,00","68,3",""
2022/10/09 17:20:30,"19,00","68,3",""
2022/10/09 17:30:30,"19,00","68,3",""
2022/10/09 17:40:30,"19,00","68,3",""
2022/10/09 17:50:30,"19,00","68,3",""
2022/10/09 18:00:30,"19,00","68,3",""
2022/10/09 18:10:30,"19,00","68,3",""
2022/10/09 18:20:30,"19,00","68,3",""
2022/10/09 18:30:30,"19,00","68,4",""
2022/10/09 18:40:30,"19,00","68,4",""
2022/10/09 18:50:30,"19,00","68,5",""
2022/10/09 19:00:30,"19,00","68,6",""
2022/10/09 19:10:30,"19,00","68,6",""
2022/10/09 19:20:30,"19,00","68,7",""
2022/10/09 19:30:30,"19,00","68,8",""
2022/10/09 19:40:30,"19,00","68,9",""
2022/10/09 19:50:30,"19,00","69,0",""
2022/10/09 20:00:30,"19,00","69,1",""
2022/10/09 20:10:30,"19,00","69,1",""
2022/10/09 20:20:30,"19,00","69,2",""
2022/10/09 20:30:30,"19,00","69,3",""
2022/10/09 20:40:30,"19,00","69,3",""
2022/10/09 20:50:30,"19,00","69,3",""
2022/10/09 21:00:30,"19,00","69,3",""
2022/10/09 21:10:30,"18,94","69,4",""
2022/10/09 21:20:30,"18,94","69,4",""
2022/10/09 21:30:30,"18,94","69,4",""
2022/10/09 21:40:30,"18,94","69,4",""
2022/10/09 21:50:30,"18,94","69,4",""
2022/10/09 22:00:30,"18,94","69,4",""
2022/10/09 22:10:30,"18,88","69,4",""
2022/10/09 22:20:30,"18,88","69,4",""
2022/10/09 22:30:30,"18,88","69,4",""
2022/10/09 22:40:30,"18,88","69,3",""
2022/10/09 22:50:30,"18,88","69,3",""
2022/10/09 23:00:30,"18,94","69,4",""
2022/10/09 23:10:30,"18,94","69,4",""
2022/10/09 23:20:30,"18,94","69,4",""
2022/10/09 23:30:30,"18,94","69,4",""
2022/10/09 23:40:30,"18,94","69,5",""
2022/10/09 23:50:30,"18,94","69,5",""
2022/10/10 00:00:30,"18,94","69,5",""
2022/10/10 00:10:30,"18,94","69,5",""
2022/10/10 00:20:30,"18,94","69,5",""
2022/10/10 00:30:30,"18,94","69,6",""
2022/10/10 00:40:30,"18,94","69,6",""
2022/10/10 00:50:30,"18,94","69,6",""
2022/10/10 01:00:30,"18,94","69,6",""
2022/10/10 01:10:30,"18,88","69,6",""
2022/10/10 01:20:30,"18,94","69,7",""
2022/10/10 01:30:30,"18,88","69,7",""
2022/10/10 01:40:30,"18,88","69,8",""
2022/10/10 01:50:30,"18,88","69,8",""
2022/10/10 02:00:30,"18,88","69,8",""
2022/10/10 02:10:30,"18,88","69,9",""
2022/10/10 02:20:30,"18,88","69,9",""
2022/10/10 02:30:30,"18,88","69,9",""
2022/10/10 02:40:30,"18,88","69,9",""
2022/10/10 02:50:30,"18,88","70,0",""
2022/10/10 03:00:30,"18,88","69,9",""
2022/10/10 03:10:30,"18,88","69,9",""
2022/10/10 03:20:30,"18,88","69,9",""
2022/10/10 03:30:30,"18,88","69,9",""
2022/10/10 03:40:30,"18,81","69,9",""
2022/10/10 03:50:30,"18,81","70,0",""
2022/10/10 04:00:30,"18,81","70,0",""
2022/10/10 04:10:30,"18,81","70,1",""
2022/10/10 04:20:30,"18,81","70,1",""
2022/10/10 04:30:30,"18,81","70,1",""
2022/10/10 04:40:30,"18,81","70,1",""
2022/10/10 04:50:30,"18,81","70,0",""
2022/10/10 05:00:30,"18,81","70,0",""
2022/10/10 05:10:30,"18,81","70,0",""
2022/10/10 05:20:30,"18,81","69,9",""
2022/10/10 05:30:30,"18,75","69,9",""
2022/10/10 05:40:30,"18,75","69,9",""
2022/10/10 05:50:30,"18,75","69,9",""
2022/10/10 06:00:30,"18,75","69,9",""
2022/10/10 06:10:30,"18,75","69,9",""
2022/10/10 06:20:30,"18,75","69,9",""
2022/10/10 06:30:30,"18,75","70,0",""
2022/10/10 06:40:30,"18,75","70,0",""
2022/10/10 06:50:30,"18,75","70,0",""
2022/10/10 07:00:30,"18,75","70,0",""
2022/10/10 07:10:30,"18,75","70,0",""
2022/10/10 07:20:30,"18,75","70,0",""
2022/10/10 07:30:30,"18,69","69,9",""
2022/10/10 07:40:30,"18,69","69,9",""
2022/10/10 07:50:30,"18,69","69,9",""
2022/10/10 08:00:30,"18,69","69,9",""
2022/10/10 08:10:30,"18,69","69,8",""
2022/10/10 08:20:30,"18,63","69,8",""
2022/10/10 08:30:30,"18,63","69,8",""
2022/10/10 08:40:30,"18,63","69,8",""
2022/10/10 08:50:30,"18,63","69,7",""
2022/10/10 09:00:30,"18,63","69,6",""
2022/10/10 09:10:30,"18,63","69,6",""
2022/10/10 09:20:30,"18,63","69,6",""
2022/10/10 09:30:30,"18,63","69,6",""
2022/10/10 09:40:30,"18,63","69,5",""
2022/10/10 09:50:30,"18,63","69,5",""
2022/10/10 10:00:30,"18,63","69,4",""
2022/10/10 10:10:30,"18,69","69,4",""
2022/10/10 10:20:30,"18,69","69,3",""
2022/10/10 10:30:30,"18,69","69,3",""
2022/10/10 10:40:30,"18,69","69,3",""
2022/10/10 10:50:30,"18,69","69,1",""
2022/10/10 11:00:30,"18,69","69,1",""
2022/10/10 11:10:30,"18,75","68,8",""
2022/10/10 11:20:30,"18,75","68,8",""
2022/10/10 11:30:30,"18,75","68,4",""
2022/10/10 11:40:30,"18,81","67,9",""
2022/10/10 11:50:30,"18,81","67,7",""
2022/10/10 12:00:30,"18,81","67,4",""
2022/10/10 12:10:30,"18,88","67,3",""
2022/10/10 12:20:30,"18,88","67,3",""
2022/10/10 12:30:30,"18,88","67,2",""
2022/10/10 12:40:30,"18,88","67,1",""
2022/10/10 12:50:30,"18,94","67,2",""
2022/10/10 13:00:30,"19,00","67,4",""
2022/10/10 13:10:30,"19,06","67,8",""
2022/10/10 13:20:30,"19,06","68,0",""
2022/10/10 13:30:30,"19,13","68,2",""
2022/10/10 13:40:30,"19,13","68,4",""
2022/10/10 13:50:30,"19,19","68,6",""
2022/10/10 14:00:30,"19,19","69,1",""
2022/10/10 14:10:30,"19,19","69,3",""
2022/10/10 14:20:30,"19,19","69,3",""
2022/10/10 14:30:30,"19,19","69,3",""
2022/10/10 14:40:30,"19,19","69,3",""
2022/10/10 14:50:30,"19,19","69,3",""
2022/10/10 15:00:30,"19,19","69,2",""
2022/10/10 15:10:30,"19,19","69,1",""
2022/10/10 15:20:30,"19,19","69,1",""
2022/10/10 15:30:30,"19,19","68,8",""
2022/10/10 15:40:30,"19,13","68,7",""
2022/10/10 15:50:30,"19,13","68,6",""
2022/10/10 16:00:30,"19,13","68,5",""
2022/10/10 16:10:30,"19,13","68,4",""
2022/10/10 16:20:30,"19,13","68,4",""
2022/10/10 16:30:30,"19,13","68,3",""
2022/10/10 16:40:30,"19,13","68,2",""
2022/10/10 16:50:30,"19,06","68,1",""
2022/10/10 17:00:30,"19,06","68,1",""
2022/10/10 17:10:30,"19,06","68,0",""
2022/10/10 17:20:30,"19,06","67,9",""
2022/10/10 17:30:30,"19,06","67,9",""
2022/10/10 17:40:30,"19,00","67,8",""
2022/10/10 17:50:30,"19,00","67,8",""
2022/10/10 18:00:30,"19,00","67,8",""
2022/10/10 18:10:30,"19,00","67,8",""
2022/10/10 18:20:30,"18,94","67,8",""
2022/10/10 18:30:30,"18,94","67,7",""
2022/10/10 18:40:30,"18,94","67,7",""
2022/10/10 18:50:30,"18,94","67,7",""
2022/10/10 19:00:30,"18,94","67,7",""
2022/10/10 19:10:30,"18,88","67,7",""
2022/10/10 19:20:30,"18,88","67,7",""
2022/10/10 19:30:30,"18,88","67,7",""
2022/10/10 19:40:30,"18,88","67,7",""
2022/10/10 19:50:30,"18,88","67,8",""
2022/10/10 20:00:30,"18,88","67,9",""
2022/10/10 20:10:30,"18,88","68,0",""
2022/10/10 20:20:30,"18,88","68,1",""
2022/10/10 20:30:30,"18,81","68,2",""
2022/10/10 20:40:30,"18,81","68,2",""
2022/10/10 20:50:30,"18,81","68,3",""
2022/10/10 21:00:30,"18,81","68,3",""
2022/10/10 21:10:30,"18,81","68,3",""
2022/10/10 21:20:30,"18,81","68,3",""
2022/10/10 21:30:30,"18,81","68,4",""
2022/10/10 21:40:30,"18,75","68,4",""
2022/10/10 21:50:30,"18,75","68,4",""
2022/10/10 22:00:30,"18,75","68,4",""
2022/10/10 22:10:30,"18,75","68,4",""
2022/10/10 22:20:30,"18,75","68,4",""
2022/10/10 22:30:30,"18,75","68,4",""
2022/10/10 22:40:30,"18,69","68,4",""
2022/10/10 22:50:30,"18,69","68,4",""
2022/10/10 23:00:30,"18,69","68,4",""
2022/10/10 23:10:30,"18,69","68,4",""
2022/10/10 23:20:30,"18,69","68,5",""
2022/10/10 23:30:30,"18,69","68,5",""
2022/10/10 23:40:30,"18,69","68,6",""
2022/10/10 23:50:30,"18,69","68,6",""
2022/10/11 00:00:30,"18,69","68,7",""
2022/10/11 00:10:30,"18,69","68,8",""
2022/10/11 00:20:30,"18,69","68,8",""
2022/10/11 00:30:30,"18,69","68,8",""
2022/10/11 00:40:30,"18,69","68,8",""
2022/10/11 00:50:30,"18,69","68,8",""
2022/10/11 01:00:30,"18,69","68,9",""
2022/10/11 01:10:30,"18,63","68,9",""
2022/10/11 01:20:30,"18,63","68,9",""
2022/10/11 01:30:30,"18,63","69,0",""
2022/10/11 01:40:30,"18,63","69,0",""
2022/10/11 01:50:30,"18,63","69,0",""
2022/10/11 02:00:30,"18,63","69,1",""
2022/10/11 02:10:30,"18,56","69,1",""
2022/10/11 02:20:30,"18,56","69,2",""
2022/10/11 02:30:30,"18,56","69,3",""
2022/10/11 02:40:30,"18,56","69,4",""
2022/10/11 02:50:30,"18,56","69,4",""
2022/10/11 03:00:30,"18,56","69,4",""
2022/10/11 03:10:30,"18,56","69,4",""
2022/10/11 03:20:30,"18,56","69,5",""
2022/10/11 03:30:30,"18,56","69,5",""
2022/10/11 03:40:30,"18,50","69,6",""
2022/10/11 03:50:30,"18,50","69,6",""
2022/10/11 04:00:30,"18,50","69,6",""
2022/10/11 04:10:30,"18,50","69,6",""
2022/10/11 04:20:30,"18,50","69,6",""
2022/10/11 04:30:30,"18,50","69,6",""
2022/10/11 04:40:30,"18,50","69,6",""
2022/10/11 04:50:30,"18,50","69,6",""
2022/10/11 05:00:30,"18,44","69,6",""
2022/10/11 05:10:30,"18,44","69,6",""
2022/10/11 05:20:30,"18,44","69,6",""
2022/10/11 05:30:30,"18,44","69,6",""
2022/10/11 05:40:30,"18,44","69,6",""
2022/10/11 05:50:30,"18,38","69,6",""
2022/10/11 06:00:30,"18,38","69,6",""
2022/10/11 06:10:30,"18,38","69,6",""
2022/10/11 06:20:30,"18,38","69,6",""
2022/10/11 06:30:30,"18,38","69,6",""
2022/10/11 06:40:30,"18,38","69,6",""
2022/10/11 06:50:30,"18,38","69,6",""
2022/10/11 07:00:30,"18,38","69,6",""
2022/10/11 07:10:30,"18,38","69,6",""
2022/10/11 07:20:30,"18,31","69,3",""
2022/10/11 07:30:30,"18,31","69,4",""
2022/10/11 07:40:30,"18,31","69,4",""
2022/10/11 07:50:30,"18,31","69,4",""
2022/10/11 08:00:30,"18,31","69,4",""
2022/10/11 08:10:30,"18,31","69,4",""
2022/10/11 08:20:30,"18,31","69,4",""
2022/10/11 08:30:30,"18,25","69,4",""
2022/10/11 08:40:30,"18,31","69,4",""
2022/10/11 08:50:30,"18,31","69,4",""
2022/10/11 09:00:30,"18,31","68,9",""
2022/10/11 09:10:30,"18,31","68,5",""
2022/10/11 09:20:30,"18,38","68,6",""
2022/10/11 09:30:30,"18,44","68,4",""
2022/10/11 09:40:30,"18,50","68,3",""
2022/10/11 09:50:30,"18,56","68,0",""
2022/10/11 10:00:30,"18,63","67,9",""
2022/10/11 10:10:30,"18,69","67,8",""
2022/10/11 10:20:30,"18,69","67,2",""
2022/10/11 10:30:30,"18,75","67,2",""
2022/10/11 10:40:30,"18,81","67,1",""
2022/10/11 10:50:30,"18,88","67,1",""
2022/10/11 11:00:30,"18,94","67,0",""
2022/10/11 11:10:30,"19,00","67,0",""
2022/10/11 11:20:30,"19,06","67,1",""
2022/10/11 11:30:30,"19,06","67,2",""
2022/10/11 11:40:30,"19,13","67,6",""
2022/10/11 11:50:30,"19,25","68,3",""
2022/10/11 12:00:30,"19,31","68,6",""
2022/10/11 12:10:30,"19,38","68,9",""
2022/10/11 12:20:30,"19,44","69,1",""
2022/10/11 12:30:30,"19,50","69,0",""
2022/10/11 12:40:30,"19,56","69,2",""
2022/10/11 12:50:30,"19,63","69,6",""
2022/10/11 13:00:30,"19,69","69,8",""
2022/10/11 13:10:30,"19,75","69,9",""
2022/10/11 13:20:30,"19,75","70,1",""
2022/10/11 13:30:30,"19,75","70,2",""
2022/10/11 13:40:30,"19,75","70,1",""
2022/10/11 13:50:30,"19,75","70,0",""
2022/10/11 14:00:30,"19,75","69,9",""
2022/10/11 14:10:30,"19,75","69,8",""
2022/10/11 14:20:30,"19,75","69,7",""
2022/10/11 14:30:30,"19,75","69,6",""
2022/10/11 14:40:30,"19,75","69,4",""
2022/10/11 14:50:30,"19,81","69,4",""
2022/10/11 15:00:30,"19,81","69,4",""
2022/10/11 15:10:30,"19,88","69,3",""
